id	audio_path	text_source	text_en
362	10731691458106723483.wav	光子甚至比構成原子的粒子還小！	
986	14992200227377050835.wav	大部分的案例都是家禽飼養從業人員，但賞鳥者也會有一些風險。	Most have involved people who work with poultry, but there is also some risk to birdwatchers.
266	13731517343329770938.wav	據報導，焦立中和沙里波夫與姿態調整推進器保持安全距離。	Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.
170	15250966264664093713.wav	佩里明確指出：「全世界幾乎找不到其他地方比我們準備更周全，足以面對這個案例帶來的挑戰。」	"Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case."""
760	16433383944566676640.wav	住宿交換網站是一個能將遊客和他們欲前往的城市當地人連結起來的組織。	A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.
464	12099472795987804908.wav	問題是，製作 DVD 時，邊緣很可能也會被切掉，如果影片中的字幕太靠近底部，就沒辦法完整顯示。	Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.
1038	8085711706400865605.wav	馬鐙用以支撐騎士懸在馬鞍兩側的雙腳。	Stirrups are supports for the rider's feet that hang down on either side of the saddle.
754	17591200004584070549.wav	如果您有一輛座椅能放平的大型迷你廂型車、休旅車、轎車或是旅行車，便能從事汽車露營。	Car camping is possible if you have a large minivan, SUV, Sedan or Station Wagon with seats that lay down.
176	6769006096416895607.wav	她在亞特蘭大服務期間獲得高度評價，並因創新的城市教育受到肯定。	She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.
921	12525179783975814078.wav	如果你的手機沒有數據連線，或者已經超出連線範圍，GPS 導航的表現可能會受到限制或無法使用。	If you don't have a data connection for your phone, or when it is out of range, their performance can be limited or unavailable.
999	4870075248103054903.wav	但無論他的發現為何，愛斯基摩部落那時已經居住在那裡了。	But regardless of his discovery, Eskimo tribes were already living there at the time.
1423	2887524645595618793.wav	這個名稱來自於古代對於臭蟲的了解──牠們是高度適應以寄生於人體的昆蟲。	This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.
162	909422550761525786.wav	美國海軍表示他們正在調查該起事件。	The US Navy also said they were investigating the incident.
341	10377232854930384445.wav	扎耶特並未因事故受傷。	Zayat was unhurt in the accident.
1235	14304782339725192717.wav	「我們有 4 個月大曾經罹患糖尿病老鼠現在沒有糖尿病了」他補充道。	We now have 4-month-old mice that are non-diabetic that used to be diabetic, he added.
1348	5391899387113507941.wav	划船是芬蘭的國民消遣，每七或八個人就有一艘船。	Boating is a national pastime in Finland, with a boat to every seven or eight people.
304	10965624533749113640.wav	他在 1998 年的一本書中記錄了自己的一生。	He documented himself in a 1998 book.
50	9107023545326307557.wav	因為黑美人車身太低，紐西蘭警方未能使用測速槍測得瑞德的車速，直到車速降至時速 160 公里，警察才成功測得一次。	The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.
848	3901300030930491167.wav	如果你想學習如何讓迴力鏢丟出後回到你手上，請確定你有適合飛回來的迴力鏢。	If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.
25	306828133981639875.wav	在華盛頓以五比三擊敗亞特蘭大鶇鳥的比賽中，他進了兩球並有兩次助攻。	He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.
147	5080286059023094629.wav	在這樣的安排下，這種自由可能會告終。	With this arrangement in place, this freedom might end.
265	5187940948910063497.wav	雖然該站在先前的太空站任務中損失陀螺儀，但還是維持了其姿態直到太空漫步結束。	The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.
892	3707814913544274800.wav	南極橫貫公路是一條一千六百公里長的道路，從羅斯海的麥克默多站一路通到南極。	The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.
1050	7647477489688018318.wav	兩座塔高達 83 公尺，長度 378 公尺，兩條車道分別為 3.5 公尺寬。	The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.
903	9982090047663759853.wav	龍捲風是一個極低氣壓的旋轉空氣柱，它把周圍的空氣往內、往上吸。	A tornado is a spinning column of very low-pressure air, which sucks the surrounding air inward and upward.
500	17437358092213092430.wav	淨土 (Pureland) 摺紙是規定一次只能一摺的摺紙類型，不可以使用反摺等更複雜的摺法，而且每個摺都有明確的位置。	Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.
656	13580547323083335077.wav	毫無準備的人唯一真正會遭遇的危險，也許就只有寒冷的天氣了。	Cold weather is perhaps the only real danger the unprepared will face.
81	6443148569666917412.wav	接著，馬魯基多爾隊在準決賽打敗了卡布丘隊。	Maroochydore then defeated Caboolture in the Preliminary Final.
1307	5768256013729608930.wav	雖然石製金字塔的建造一直延續到古王國末期，但吉薩金字塔的施工規模和卓越技術無人可及。	
686	6854507303033674747.wav	相較於大多數的皇陵，小而簡約的圖坦卡門墓穴顯得幾乎不值一顧。	Compared to most of the other royal tombs, however, the tomb of Tutankhamun is barely worth visiting, being much smaller and with limited decoration.
901	15286836382770494689.wav	問題是雪有黏性，因此需要一些契機才會滑落，而有些許的雪滑落後，才有可能帶動其他的雪塊崩落。	The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.
1451	7265313005492373821.wav	於此同時，德國海軍則試圖阻斷運輸（主要使用 U 型潛艇）。	At the same time, the German navy, using mainly U-boats, was trying to stop this traffic.
1476	2832631039449329900.wav	與其相符的有挪威、瑞典和紐西蘭，但在其他地區卻顯得相當特別（例如：在荷蘭此數字是 1 比 40）。	This is matched by Norway, Sweden and New Zealand, but otherwise quite unique (e.g. in the Netherlands the figure is one to forty).
186	16598554210424363463.wav	在星期天對戰波隆那的球賽之前，他一直待在球隊下榻的飯店裡。	He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.
878	5817794518850500847.wav	傳染性疾病是由病毒、細菌、真菌或其他寄生蟲等病原體造成的疾病。	An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.
282	6444080711396756961.wav	據警方估計，柏林約有 6,500 名抗議者。	In Berlin, police estimated 6,500 protestors.
679	8853862048944865447.wav	每個國家也有各自的法律，要求車內必須放置哪些緊急物品。	Each country also has unique laws requiring what emergency items need to be in the car.
704	17892856748914040497.wav	越多人的旅行團價格越便宜，所以若是單獨或與一名朋友外出旅行，可以與其他人結伴組成四到六人的團體，以降低個人單價。	Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.
58	7257742413907299478.wav	Ansa 表示，警方憂心最猛烈的數起攻擊恐造成繼任之爭全面爆發。	"According to Ansa, ""police were concerned by a couple of top-level hits they feared might spark a full-blown war of succession."
589	6852379793332723948.wav	希望多數人終將明白他們長期的最佳選擇是與他人合作。	Hopefully, most people will realise that their long term best option is to work together with others.
755	2028292624619286546.wav	有些旅館保留了屬於蒸氣鐵路與遠洋郵輪黃金時代的遺跡，來自於二戰前，19 世紀或 20 世紀初。	Some hotels have a heritage from the golden age of steam railways and ocean liners; before the Second World War, in the 19th or early 20th centuries.
565	3645358597161409700.wav	只有災難性的，而非抑鬱和恐懼的作用，才是需要每週定期結構性身體活動訓練的條件。	Only the effects of catastrophizing, not depression and fear was conditional of regular weekly structured PA sessions.
1282	2363282571430547122.wav	德國是二戰時期的共同敵人，促使蘇聯與美國合作。隨著戰爭結束，制度、做法和文化方面的衝突使這些國家有了嫌隙。	Germany was a common enemy in World War 2, leading to cooperation between the USSR and USA. With the end of the war the clashes of system, process and culture led to the countries falling out.
203	4030728031749629389.wav	歐胡島的降水量經估量已來到 6.34 英寸，可說是「很有幫助」。	"The precipitation, reaching 6.34 inches at a gauge on Oahu, was described as ""beneficial""."
866	9689025154661983607.wav	就像寒冷氣候常見的呼吸系統問題，腸道問題在炎熱氣候也相當普遍，而多數情況下確實很擾人，但並不真的危險。	As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous.
422	17530104648595593054.wav	有些德國修士想讓本地人民更接近上帝，因此發明了愛沙尼亞文字。	Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.
1418	8957936074136779892.wav	可惜，隨著新的書寫方式興起，鉛筆的地位和使用率逐漸衰退。	Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.
351	10948794387406602543.wav	然而，這是一道艱澀的難題，在我們看到實用的核子反應器建造之前，需要花上許多年才能解決。	This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.
481	2708356871863993169.wav	彈手風琴時，若要增大音量，可更用力或更快速擠壓風箱。	On the accordion, to get extra volume, you use the bellows with more pressure or speed.
345	13487612491949014377.wav	這個全球性組織已有英語及日語報導，現在要在電視、網路和行動裝置上推出西班牙語、義大利語和韓語節目。	Already reporting in English and Japanese, the global organization is launching Spanish, Italian, and Korean-language programs, for television, the web, and mobile devices.
933	11303355804805534236.wav	學生簽證的要求和申請程序通常與一般觀光或商務簽證不同。	Student visas generally have different requirements and application procedures from normal tourist or business visas.
20	10067419940695581499.wav	馬英九出生於香港，曾就讀於紐約大學和哈佛法學院，並曾持有美國永久居民的「綠卡」。	"Born in Hong Kong, Ma studied at New York University and Harvard Law School and once held an American permanent resident ""green card""."
627	776087991183563222.wav	這種心態最重要的特點就是只有一個正確答案。只考慮兩種解答，即對或不對。	The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong.
104	14670130337608904574.wav	在電視上直播的評論中，伊朗高層消息來源首次承認制裁有產生影響。	The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.
223	3461206202493047079.wav	當場被捕的主播否認自己的攻擊行為，聲稱棍子是用來保護自己，因為有多達 30 個人朝他扔瓶子。	The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.
1508	18186357925124711001.wav	根據記者會的文字記錄，他說：「她很可愛，也很會唱歌。」	She’s very cute and sings quite well, too, he said according to a transcript of the news conference.
805	11799961062664825403.wav	在外國眼鏡可能較為便宜，尤其是在勞動成本低廉的低收入國家。	Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labour costs are lower.
770	13651909468354731273.wav	從十一月底到五月中，大多數寺廟都會舉辦年度慶典，確切日期則依每間寺廟的年度行事曆而定。	Most of the temples do have an Annual festival starting from November end to Mid of May, which varies according to each temple's annual calendar.
455	13830692199500496874.wav	變焦鏡頭的缺點是，達到一定焦距範圍所需的焦點複雜度和鏡片元件數量，遠大於定焦鏡頭。	The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.
1115	5335025374595827626.wav	醫療慈善機構曼戈拉、無國界醫生和世界衛生組織表示，這是該國有記錄以來，爆發過的最嚴重的疫情。	The medical charity Mangola, Medecines Sans Frontieres and the World Health Organisation say it is the worst outbreak recorded in the country.
478	14834551371322929003.wav	亞歷山大作為國王主動提議出資重建神廟，但他的提議遭到否決。亞歷山大死後，神廟才於公元前 323 年被重建起來。	Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.
427	7529548330935422450.wav	查爾斯是首位被授予學位的英國王室成員。	Charles was the first member of the British Royal Family to be awarded a degree.
1006	12592808710990263916.wav	每座神廟都有一個開闊的神廟中庭，接著是一間只有祭司才能進入的內部聖殿。	Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter.
758	13281404021852638405.wav	儘管這類旅館大多是私有的，但有時也會接待來訪的國家元首和其他達官顯貴。	While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.
340	12856338740351380427.wav	賽道現場的醫護人員立刻為他急救，並將他送往當地醫院，後來他於該院逝世。	He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.
1093	5440108870467291266.wav	成功的秘訣在於利基的觀念，也就是每一隻貓要做的工作都是獨特的，如此一來牠們就不會彼此競爭。	The secret to their success is the concept of the niche, a special job each cat holds that keeps it from competing with others.
777	12276047779517356959.wav	這些活動通常會持續 3 至 6 個月，且舉辦場地不會小於 50 公頃。	These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.
63	8083070947248319284.wav	巴西是地球上最大的羅馬天主教國家，而羅馬天主教會一向反對同性婚姻在巴西合法化。	Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex marriage in the country.
536	7211867561582839286.wav	就是去一些跟日常生活環境截然不同的地方，放鬆玩樂。	This is when people go to a place that is very different from their regular day-to-day life to relax and have fun.
463	14182934454764902619.wav	這麼做是為了確保圖像能蓋滿整個螢幕，這個動作稱為「過掃描」。	This is made to ensure that the image covers the whole screen. That is called overscan.
439	4849903176532826596.wav	1951 年，一場大火使得杜克耶古堡只遺下了一部份的文物，像夏巴尊王的畫像。	In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.
1478	16446984402650898425.wav	它至今日仍持續在生產，不過更重要的是，數位相機的感光元件規格沿用了其長寬比。	It is still produced today, but more importantly its aspect ratio has been inherited by digital camera image sensor formats.
559	11266841701376893131.wav	原子核由中子和質子兩種粒子組成。	The nucleus consists of two particles - neutrons and protons.
246	16569702669908341509.wav	很高興看到有人挺我。	I am happy that there are people willing to support me.
1196	9986090426613238012.wav	瓜拉尼人是居住於現今巴拉圭東部最重要的原住民族，過著半游獵的生活，同時也從事自給農業。	The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.
356	18298725939302381182.wav	由於冰刀底部略有弧度，當冰刀往某側傾斜時，其接觸冰面的邊緣亦呈彎曲。	Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.
56	6508188781743669200.wav	科斯特洛部長表示，一旦經濟方面可行，澳洲應使用核能發電。	Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.
734	8138848981761092199.wav	冬季可享受北美洲最棒的滑雪場地，夏季則可體驗最正統的登山自行車。	In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking.
289	9743294118295377144.wav	「監視器一定會向這些養殖工作者傳達一個強烈訊息，也就是動物的福利是重中之重。」	The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.
423	12162201681242081643.wav	"它源自於德語字母，並增加了一個 Õ/õ"" 字符。"""""	"It was based on the German alphabet and one character ""Õ/õ"" was added."
1155	328151173231022314.wav	範例包含控制、計畫與排程，回答顧客診斷與問題的能力，以及辨識手寫文字、聲音與人臉。	Examples include control, planning and scheduling, the ability to answer customer diagnoses and questions, as well as handwriting recognition, voice and face.
753	9836063663088897854.wav	簡而言之，開車是進行公路旅行的好方式，但那本身鮮少是一種「露營」方式。	"In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp""."
385	720384653423780556.wav	歷經一開始的軍事挫敗後，埃塞爾雷德得以和奧拉夫簽訂條款，奧拉夫憑著一連串的成功，重返挪威，試圖奪回他的王國。	After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.
636	14716596805974068793.wav	共振時，磁場和無線電波會使原子發出微小的無線電信號。	In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.
434	12781566232951383056.wav	現今，比利時的部分地區在過去曾是盧森堡的一部分，但在 1830 年代的比利時革命之後變成比利時。	Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.
1017	10084174679045132940.wav	該搖滾樂團將在美國和加拿大巡迴直到 9 月 16 日。	The rock band was due to tour the United States and Canada until September 16.
228	1418916353734140254.wav	科學家發現月球表面分布許多稱為瓣狀陡坡的地形，顯然是因為月球正極緩慢縮小而形成。	Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
403	13486003181916404639.wav	第一次和第二次世界大戰都使用了潛水艇。當時潛水艇移動得很慢，而且射程極有限。	Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
587	10560109422379621244.wav	這些望遠鏡使用兩個鏡片，讓遠方的物體顯得更近且更大。	These telescopes used a combination of two lenses to make distant objects appear both nearer and larger.
757	9568416350084308119.wav	過時的五金配件、沒有新型家電設施，以及特有的優雅年代感，都是這種飯店的特色。	The old fashioned fittings, the lack of the latest amenities, and a certain graceful agedness are also part of their character.
1107	8882105639530090480.wav	無論他們看起來有多溫順，野牛、駝鹿、麋鹿、熊與幾乎所有大型動物都具攻擊性。	No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.
726	2344550254759155901.wav	如今此空間被當作中央廣場，不論日夜都十分熱鬧。	It now functions as the central plaza, and always has a lot of things going on, day and night.
696	4875175648014167467.wav	該城市是三種一神教──猶太教、基督教和伊斯蘭教的聖地，也是精神、宗教和文化的中心。	The city is holy to the three monotheistic religions - Judaism, Christianity and Islam, and serves as a spiritual, religious, and cultural center.
905	12151517611410595242.wav	它們開始時是從風暴雲中下降造成的漏斗，而後在接觸地面時成為「龍捲風」。	"They begin as funnels descending from storm clouds, and become ""tornadoes"" when they touch the ground."
1013	11483300354539254810.wav	由 1 萬 7000 多座島嶼的食物組成的印尼料理是一個總稱，涵蓋該國廣泛多樣的區域性菜色。	With 17,000 islands to choose from, Indonesian food is an umbrella term covering a vast variety of regional cuisines found across the nation.
51	6340368938601503681.wav	在過去 3 個月裏，中央懲處中心釋放了超過 80 名被捕人士，他們都沒有被正式起訴。	In the last 3 months, over 80 arrestees were released from the Central Booking facility without being formally charged.
10	3568510006078400671.wav	警察在 11 點 20 分要求抗議者退回到人行道，並對抗議者表明他們得在抗議權和堵塞交通間取得平衡。	At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.
485	9651584423486669566.wav	神祕主義與其它宗教信仰與崇拜能有所分別，是因為它看重個人對於一種獨特意識狀態的直接經驗，尤其是那種平和、洞察、喜悅、甚至是狂喜的特質。	Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.
481	8847709168625196988.wav	彈手風琴時，若要增大音量，可更用力或更快速擠壓風箱。	On the accordion, to get extra volume, you use the bellows with more pressure or speed.
1263	14685939061372312606.wav	城邦是國家的前身，文明文化意指傳承數個世代的知識、綿延不斷的文化足跡與普遍的傳播。	City-states are the precursors of nations. A civilizational culture implies the passing on of knowledge across several generations, a lingering cultural footprint and fair dissemination.
624	16146701185152555367.wav	這種成功故事可以減弱對於改變的恐懼，同時讓人更願意接受未來的改變。	Such success stories lessened the fears of change, while creating positive inclinations toward change in the future.
367	515221205220972326.wav	循環系統中的主要器官是心臟，它將血液輸送至全身。	The major organ of the circulatory system is the heart, which pumps the blood.
1356	2014817863697880963.wav	在意外發生地點旁的車庫工作的人說：「當時那裡有一些孩子在等著過馬路，他們全都在尖叫和哭泣。」	"A person working in a garage near where the accident occurred said: ""There were children waiting to cross the road and they were all screaming and crying."""
911	3514545302907667004.wav	實際目的是讓公司更能掌控他們的市場；一切都是為了賺錢。	The actual purpose is to give those companies more control over their markets; it's all about money spinning.
311	1193919943028500582.wav	官員們表示，原訂於幾日之後舉辦正式的週年紀念活動。	A formal anniversary event was scheduled for a later date, officials said.
381	5700273070267049186.wav	接著在幾年後的 1639 年，一名名為傑雷米亞·霍羅克斯的天文學家觀察到了金星凌日。	Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.
1183	16437600651247621840.wav	實際上，現在所有電腦都以操作二進位制編碼組成的訊息為基礎。	Virtually all computers in use today are based on the manipulation of information which is coded in the form of binary numbers.
1244	6067753084050176698.wav	梵蒂岡的所有公民都是羅馬天主教徒。	All citizens of Vatican City are Roman Catholic.
1192	1472429617745121999.wav	不過，這並不便宜：粗略計算一下，您大概需要花費經機艙四倍的價格購買商務艙，以及十一倍的價格購買頭等艙！	However, this does not come cheap: as rough rules of thumb, you can expect to pay up to four times the normal economy fare for business, and eleven times for first class!
468	5235540144967200677.wav	柯比莫斯洛 (Kirby Muxloe) 城堡在當時極為典型，比較像是加強防守的住家，而非真正的城堡。	Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.
1019	9354985467931621781.wav	位於牠們之下的是種類較多的中型貓科動物，主要以兔子、羚羊和鹿等中型獵物為食。	Under them are more medium sized cats that eat medium sized prey ranging from rabbits to antelopes and deer.
175	3566532257569624118.wav	據報導，身為世界上最富有的人之一，艾倫已將大部分財產投入於海洋探勘中，並出於對戰爭的畢生興趣，開始尋找武藏號。	One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.
180	5186036831272824859.wav	此報告顯示測驗分數進步速度之快令人難以置信，並指出學校有進行內部調查，但並未對結果採許行動。	The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings.
271	12929755819300118035.wav	自此之後，這位巴西選手共為該球隊踢了 53 場球賽，進了 24 球。	Since then, the Brazilian has featured in 53 matches for the club in all competitions and has scored 24 goals.
